filename,pixel size(mm),head circumference (mm),center_x_mm,center_y_mm,semi_axes_a_mm,semi_axes_b_mm,angle_rad,hc_calc_mm
644_HC.png,0.143763729504,209.06,56.234057189,40.48089689,37.458761121,28.808096341,6.225590121,209.07
645_HC.png,0.202061865065,194.6,78.692083183,51.343691446,34.390162637,27.355040699,5.973937577,194.61
646_HC.png,0.151038964589,208.91,62.599324498,42.557963918,37.505951852,28.701356936,0.029258952,208.92
647_HC.png,0.202060492352,220.9,82.091277417,63.425609534,40.313164799,29.598273287,6.064282787,220.92
648_2HC.png,0.147688090801,215.46,57.403635912,40.302429486,38.247668443,30.091224273,0.094675377,215.46
648_HC.png,0.15179372195,223.5,60.975477423,31.678968295,41.187842297,29.471616445,0.097417234,223.51
649_HC.png,0.137468576431,218.7,47.722928654,34.787904594,40.042165611,29.148292744,0.038248652,218.72
650_HC.png,0.213176747586,201.9,80.027915927,62.824878329,36.027429827,27.985140554,0.824522397,201.9
651_HC.png,0.149010314661,214.0,54.377839641,36.161724301,37.797706854,30.106770563,0.033982868,214.01
652_2HC.png,0.162851579728,222.28,61.429583431,39.311043406,38.948974716,31.617492812,6.010891999,222.29
652_HC.png,0.1635005974,219.09,51.905773936,49.984140457,39.697997939,29.681060342,0.061241919,219.1
653_HC.png,0.235823151611,231.5,97.527237907,65.031346652,41.710552442,31.632452004,6.250664249,231.5
654_HC.png,0.140807181597,225.8,65.791627059,33.890209461,42.179021572,29.093206401,6.068631329,225.8
655_HC.png,0.157234705985,192.6,50.751481648,43.856724436,33.693127119,27.456490337,0.19121217,192.61
656_HC.png,0.141272962093,221.3,57.37143579,42.09773243,40.226475732,29.828466901,6.266744282,221.3
657_2HC.png,0.148152165553,231.2,56.771466306,38.239144108,40.53287357,32.861519579,6.216446224,231.21
657_HC.png,0.15033893513,209.2,64.620923427,34.995753762,38.733093756,27.368948966,6.185092629,209.2
658_HC.png,0.263785625759,217.88,83.787948294,72.598826665,38.701071652,30.408040357,0.679038167,217.89
659_HC.png,0.211958910557,231.6,69.753734982,47.368945129,39.963692142,33.62478627,0.061316155,231.61
660_HC.png,0.139514820443,224.0,52.800130589,37.689538316,39.345559394,31.751805993,6.018125678,224.0
661_HC.png,0.139967021015,219.8,56.975558286,37.332262439,39.254722372,30.428374604,0.03082103,219.79
662_HC.png,0.149357949986,216.80,60.886622033,35.488893588,38.315992353,30.469549391,0.010758172,216.8
663_HC.png,0.20202020202,223.8,80.285339355,57.895911631,39.816373575,31.161617703,6.268843652,223.81
664_HC.png,0.133042241398,224.8,55.834742612,35.101886814,39.697644034,31.633020887,6.182390253,224.81
665_HC.png,0.170359817044,226.9,63.329972642,45.952538249,40.022223751,31.980539046,6.262291677,226.91
666_HC.png,0.205895544327,228.17,89.336039594,56.997624073,40.238942295,32.167583106,0.09185429,228.18
667_HC.png,0.13470680327,223.9,51.059132202,38.064529923,40.105493385,30.866493801,0.00866546,223.91
668_HC.png,0.325972841632,220.82,119.429065841,65.511956129,37.773186102,32.423780323,6.130287037,220.85
669_HC.png,0.169953148244,246.6,67.797486564,43.547976163,44.752009782,33.325056752,6.046229218,246.6
670_HC.png,0.187905850234,230.6,78.39337683,62.88242785,40.603459142,32.580806021,0.348512046,230.61
671_2HC.png,0.174401546347,244.82,65.928170105,41.040980825,42.736412886,35.005672356,6.089955127,244.84
671_3HC.png,0.221515576045,230.10,86.711277829,54.909351363,39.991575597,33.093937291,0.004416453,230.12
671_HC.png,0.157193709165,244.71,59.619089011,44.333108941,42.964552724,34.706161167,6.157885642,244.7
672_HC.png,0.166355927785,234.91,71.07572245,45.049444668,40.957650082,33.639447565,0.05527524,234.92
673_2HC.png,0.326529318287,241.7,142.821266184,83.872993524,41.741384334,35.050032004,0.454504992,241.71
673_HC.png,0.301365816232,213.8,120.834848762,55.186946019,37.28836708,30.606162043,0.082141276,213.81
674_HC.png,0.198228812218,234.0,85.840437887,63.431054202,42.007356449,32.154150997,6.127337786,234.01
675_2HC.png,0.210895663814,229.4,77.289457097,55.876953512,39.07627689,33.850708985,0.62613101,229.4
675_HC.png,0.210975546586,224.7,64.46087153,52.920208777,38.405967769,33.018117295,0.71401,224.7
676_HC.png,0.158146116883,225.4,59.918838311,47.924581307,39.948764623,31.55331271,6.276024799,225.41
677_2HC.png,0.230389299064,225.2,90.312077914,59.044113035,38.499262599,33.083576056,5.764815615,225.21
677_HC.png,0.326366270742,245.3,147.579285886,88.756979597,41.809377552,36.183911861,6.068990257,245.34
678_HC.png,0.163199036352,231.9,64.621033615,40.40743494,42.385356659,30.983983014,0.020854482,231.89
679_HC.png,0.171450263467,242.0,77.758321764,36.59191035,41.986596186,34.882522237,0.336684415,242.01
680_HC.png,0.235804049742,240.9,93.768418041,76.909486321,42.322953591,34.142752214,6.033958037,240.91
681_HC.png,0.151142893416,231.27,57.707690184,40.698422831,42.733967239,30.355727273,5.89289825,231.27
682_HC.png,0.175955295563,238.51,72.309894066,52.092967288,43.222739353,32.308189626,6.238154982,238.53
683_HC.png,0.187427313239,245.36,66.243975439,55.804194586,44.120058072,33.629608126,0.001977663,245.37
684_HC.png,0.211266668219,260.8,90.926684036,53.026349287,45.940701982,36.824162921,0.505052855,260.8
685_HC.png,0.219544093687,241.7,92.912986015,57.508562978,42.781435897,33.897521301,6.227334824,241.7
686_2HC.png,0.246286479438,234.6,110.24977273,53.245054152,40.426067628,34.117486959,1.169728261,234.6
686_HC.png,0.213288702863,233.3,82.991250691,55.389204129,41.071999796,32.963862432,6.087635647,233.29
687_HC.png,0.143023524966,249.5,55.010211601,38.419482705,46.196810254,32.63187916,6.275961483,249.48
688_HC.png,0.235758792786,213.2,97.303052751,72.448048199,37.464227372,30.209553283,6.103154086,213.21
689_HC.png,0.188721219699,247.1,80.158033582,50.025213383,43.325458902,35.118913669,6.067384837,247.12
690_2HC.png,0.177533690419,263.5,68.240482059,46.503375764,48.261453953,35.091504943,0.006220945,263.5
690_HC.png,0.177614071539,262.3,68.473774908,48.027854756,47.193930997,35.918047354,6.194952983,262.31
691_HC.png,0.222510947122,254.6,72.735696838,62.595966415,44.270565633,36.588293358,0.26131902,254.6
692_2HC.png,0.230148085232,251.8,90.916591834,45.480532515,44.735018264,35.12973511,5.984787761,251.81
692_HC.png,0.230277105309,258.1,87.345561439,59.333291155,44.924120129,37.046126228,5.91338728,258.11
693_HC.png,0.15485513024,258.5,59.624496776,42.302666458,45.021853643,37.069286813,6.274531632,258.5
694_HC.png,0.219047017719,260.4,82.846325537,67.832657239,45.842497182,36.801032048,0.006769489,260.41
695_HC.png,0.150786710508,258.8,62.954176396,40.407794428,46.490180052,35.517611099,6.241794125,258.79
696_HC.png,0.224935178007,260.57,94.741237589,55.252500372,45.431211874,37.316734362,5.674293005,260.59
697_HC.png,0.303726160165,270.5,116.3382653,70.619687612,46.684236956,39.258828441,6.033750177,270.5
698_HC.png,0.235841955457,273.4,88.193908223,73.447862608,49.625698297,36.939766494,0.075474385,273.42
699_HC.png,0.155913466588,259.3,50.902544639,43.952150402,45.583256109,36.71669831,6.229591188,259.3
700_HC.png,0.177599894149,259.46,63.510257094,39.566423696,46.408207863,35.842726855,0.116627814,259.47
701_HC.png,0.322814679915,283.5,147.967100305,92.356114489,50.105802505,39.85277904,6.179463239,283.53
702_HC.png,0.193766080416,270.34,81.585315189,47.757950354,47.401142073,38.417676362,6.234759385,270.35
703_HC.png,0.15266642426,255.8,56.014453916,40.052750165,44.854125048,36.34547029,0.036708879,255.8
704_2HC.png,0.260323208648,264.3,117.507332715,61.478803795,47.797724041,35.914507404,6.15494984,264.32
704_HC.png,0.260371294889,269.0,104.206590575,73.367530426,48.257481029,37.001410565,6.254729964,269.02
705_HC.png,0.162015826471,270.5,61.202276959,42.11242154,49.214438297,36.409954432,6.254187811,270.5
706_HC.png,0.244462519157,269.8,95.699612116,44.332218099,48.022999337,37.536543531,0.289263303,269.8
707_HC.png,0.154059171677,261.2,56.128763823,40.597005964,47.15744992,35.58049885,0.104637064,261.2
708_2HC.png,0.258567761152,263.02,102.146997561,61.956555719,46.515859283,36.939503422,5.793806321,263.05
708_3HC.png,0.280876060327,264.55,123.844030581,67.366449025,47.044745052,36.859752064,0.142702691,264.57
708_HC.png,0.258503021338,274.24,89.024147417,80.185979764,48.254997159,38.785852725,0.030214495,274.26
709_2HC.png,0.202544027445,289.5,84.464778296,50.216745422,51.050681885,40.817303754,6.118240095,289.51
709_HC.png,0.202522423803,286.5,87.539199019,53.447291875,50.209978533,40.742290079,5.872625003,286.51
710_HC.png,0.170887903921,283.8,66.182262522,44.013053703,50.861795315,39.09379835,6.279427986,283.81
711_HC.png,0.278713603814,287.98,98.579758991,63.809783989,51.132059634,40.210076606,0.012515858,287.99
712_2HC.png,0.177480163319,250.6,82.897101908,42.785788807,43.387167514,36.221233954,0.158719674,250.6
712_HC.png,0.177544121231,257.6,78.483644825,43.811456884,45.398016357,36.35103996,0.119733725,257.61
713_HC.png,0.186327960756,270.8,76.727304512,38.93410394,48.229799661,37.638054739,6.154897975,270.79
714_HC.png,0.202174403451,277.6,90.942918404,58.939295859,49.675681721,38.323577862,6.280370213,277.61
715_HC.png,0.235746460302,291.9,92.933879892,69.7077707,52.426201892,40.084813902,0.027252527,291.93
716_HC.png,0.240690751248,298.8,88.133056176,78.706055618,53.14836571,41.614057687,0.006352904,298.81
717_2HC.png,0.172407308529,265.50,76.703118696,41.147302383,46.940630964,37.296535321,0.06061561,265.51
717_HC.png,0.172439053141,272.72,68.57649547,47.053904051,49.392782369,36.967860002,0.119114807,272.72
718_2HC.png,0.240940013564,260.9,89.90591533,69.579939905,45.581899482,37.255125334,0.598459368,260.9
718_HC.png,0.240869177393,280.5,90.329796988,61.528369362,48.821277979,40.264249394,0.744389211,280.52
719_HC.png,0.243206751056,296.79,86.468505705,64.554781788,53.223769014,40.842552185,0.211532755,296.8
720_2HC.png,0.193088834102,280.65,73.967033126,52.813817829,50.020358391,38.971493921,0.072653498,280.65
720_HC.png,0.193109558179,280.65,73.965165606,52.810428392,50.009485279,38.982916542,0.071505542,280.65
721_HC.png,0.166349997123,243.13,61.130138857,42.851562287,43.173065842,33.942278205,0.117229488,243.13
722_HC.png,0.235879619916,284.98,96.956198536,66.846015325,50.384125803,40.029852351,6.255729448,284.98
723_HC.png,0.17064561104,272.1,72.182978901,46.341071129,48.91612319,37.307364166,0.048434977,272.11
724_HC.png,0.202229336055,284.71,84.698062301,56.097929035,51.695367753,38.448306335,0.129357857,284.73
725_2HC.png,0.185790194405,278.34,69.040930104,49.700164063,49.292991086,39.007302783,6.169280243,278.35
725_HC.png,0.219304950341,287.15,77.328124814,63.750097875,50.46093266,40.672066666,5.788135552,287.13
726_HC.png,0.193042617578,314.97,80.930478165,55.020221213,58.171726778,41.378675946,0.076705231,314.98
727_HC.png,0.180992973702,267.7,71.851087039,46.621413278,47.68557828,37.20411433,6.267692301,267.71
728_HC.png,0.220644185831,291.4,86.155060081,62.13527263,51.71541526,40.717550318,0.027915321,291.42
729_HC.png,0.260525090354,278.1,100.234146423,58.717358814,46.836031688,41.608424177,6.252829132,278.1
730_2HC.png,0.217839298041,296.44,89.438265572,47.850293483,52.488291775,41.554298674,0.101156712,296.44
730_HC.png,0.183080125738,274.39,79.164409555,48.247457303,48.277127927,38.806567007,0.075196351,274.39
731_2HC.png,0.198420977592,283.53,73.520755036,46.802373999,50.097831681,39.865650982,0.037402167,283.54
731_3HC.png,0.23568877152,277.41,100.230016249,71.11244799,48.445931999,39.640430324,6.260123065,277.42
731_HC.png,0.198267793655,292.44,75.933706036,47.373201015,52.664195941,39.987860328,0.016792496,292.44
732_HC.png,0.148211384521,247.82,53.585236268,41.45989817,44.371079501,34.183899933,6.1427995,247.83
733_HC.png,0.235860943794,272.9,93.369648049,68.473059938,48.620175068,37.920736142,0.715438786,272.92
734_HC.png,0.235885566189,274.87,85.396366279,64.847323461,47.444224775,39.882077835,6.256193837,274.86
735_HC.png,0.24313708631,289.2,103.517057678,54.360234045,53.096901372,38.364493482,6.140978364,289.2
736_2HC.png,0.198599994183,298.64,84.322516225,45.490868715,52.80221283,41.949148616,0.076287847,298.65
736_HC.png,0.198546075821,290.84,78.758119813,47.121982711,51.564981333,40.694495824,0.029525934,290.85
737_HC.png,0.221514463425,291.4,93.287245595,64.483196279,50.120165482,42.479396952,0.093058905,291.41
738_HC.png,0.201963294636,284.2,74.218999181,60.434831746,49.356909592,40.908118957,0.466542347,284.2
739_HC.png,0.167226274808,275.9,62.984703684,44.278854136,49.387441276,38.067836913,0.233428866,275.9
740_HC.png,0.216476761776,288.9,88.299459352,55.545071239,52.012419942,39.522079752,6.244218866,288.9
741_HC.png,0.185119277901,280.2,72.840859789,47.039279956,48.655304081,40.341178578,6.115880934,280.2
742_HC.png,0.199538958073,307.0,72.891834705,55.809928551,52.238264627,45.363616826,0.332689873,307.01
743_HC.png,0.259951894934,271.0,89.137550785,77.309077151,47.296156117,38.758495931,5.780493312,271.01
744_HC.png,0.219145339468,293.4,83.382260309,66.205192762,50.774650305,42.434223324,0.14476451,293.41
745_HC.png,0.190277775893,302.8,69.619466516,48.071894774,52.119529229,44.093181428,0.350273661,302.79
746_2HC.png,0.202165541023,278.4,74.379931095,68.852596383,50.152627793,38.04990328,0.311340509,278.4
746_3HC.png,0.240700647055,303.3,97.040708472,66.902369489,55.318990583,40.669642378,0.43941359,303.32
746_4HC.png,0.279691384898,279.4,112.47843927,61.646010974,49.599408637,39.02026637,0.392662463,279.4
746_HC.png,0.26034816519,282.4,111.3796949,61.941979369,50.259056072,39.301606588,0.167980883,282.42
747_HC.png,0.22090959549,272.8,85.159172645,60.657768373,49.121520148,37.312461921,5.989002546,272.81
748_HC.png,0.199151945114,281.74,82.425403062,54.908636908,48.835186316,40.65681672,0.09665557,281.73
749_HC.png,0.259984747156,323.3,97.593765924,71.864876222,58.981877467,43.331034505,6.179490336,323.31
750_HC.png,0.198414877057,282.8,73.029726615,45.855622999,48.170809384,41.736487342,6.008564463,282.81
751_2HC.png,0.281220244037,284.0,118.141995091,81.093403517,48.306927534,41.986983579,1.467507488,284.01
751_HC.png,0.206091231907,306.1,78.778102952,47.531699193,54.404195226,42.682608611,6.179063498,306.12
752_HC.png,0.235899289449,294.12,88.075819593,72.410006084,54.176863849,38.811388549,6.274313985,294.13
753_HC.png,0.260234993774,293.2,93.283901149,86.983074135,49.037382402,44.234363912,5.524385931,293.22
754_HC.png,0.348544984028,291.3,138.491532792,90.87808404,52.689278679,39.585732238,6.146980596,291.35
755_HC.png,0.200122022629,294.92,76.803742633,48.401933915,51.797064368,41.812621035,6.04299108,294.92
756_2HC.png,0.209090212981,279.2,69.840878545,60.881505214,49.17295419,39.434239969,6.279018925,279.21
756_HC.png,0.2090425541,283.0,74.918052715,56.779860017,49.665199589,40.164010405,0.038476952,283.0
757_HC.png,0.193869379851,300.0,74.328599048,48.00444987,51.808228278,43.505268303,0.022764235,300.0
758_HC.png,0.284263695989,324.0,108.019354322,87.034411962,57.096167314,45.725088128,0.00403136,324.01
759_HC.png,0.201999587242,294.5,81.893405477,60.916964605,52.255403172,41.160071275,0.006533533,294.51
760_HC.png,0.235732893149,292.12,89.741270772,70.457294249,51.305084772,41.410193345,6.205191639,292.1
761_HC.png,0.202198871458,294.7,81.092610831,58.176838491,52.449562244,41.009981218,6.037006291,294.71
762_HC.png,0.260313579014,277.6,102.954775193,76.210684941,49.494033748,38.53695554,6.228174586,277.63
763_HC.png,0.281006263362,305.24,113.167490184,71.724211717,53.357206959,43.565211063,5.980952543,305.27
764_2HC.png,0.200062870979,284.9,77.272653765,50.749838217,48.613490282,41.951255643,0.299848436,284.9
764_HC.png,0.200118350983,284.1,79.979435244,52.411480418,48.316263686,42.00842248,0.260760955,284.11
765_HC.png,0.221616334385,299.8,91.594021533,68.12859312,54.373907154,40.553474489,6.261203509,299.81
766_HC.png,0.182323239066,288.9,79.120059286,54.407003323,51.604921373,39.985641567,0.162333317,288.9
767_HC.png,0.224223401811,303.18,89.633092749,58.702563151,52.530440744,43.779160739,6.093372495,303.19
768_2HC.png,0.214146959021,324.61,85.777313375,61.581595585,59.134547669,43.605496445,0.001402154,324.61
768_HC.png,0.214099097759,317.62,80.613253115,61.163132831,57.604316838,42.965067247,6.276760165,317.62
769_HC.png,0.227598547935,311.82,80.097404358,58.222814009,55.095018321,43.835162217,6.221033852,311.81
770_HC.png,0.297058820724,313.22,113.568144545,64.887682425,55.078230035,44.344688827,0.120530809,313.26
771_HC.png,0.235874709629,278.90,90.688430708,63.011206271,48.899068505,39.634428478,6.137565124,278.9
772_HC.png,0.213106642378,305.99,84.129101906,63.761031994,53.468039048,43.690209363,6.227649677,306.0
773_2HC.png,0.221600823932,292.20,90.795517286,56.539739596,51.363318354,41.377209746,0.160098126,292.2
773_3HC.png,0.221442076895,281.33,78.859427607,59.170167005,48.919136633,40.426639033,0.074941087,281.32
773_HC.png,0.221623327997,281.64,88.26757406,57.230017616,48.33394746,41.172882324,0.036349286,281.64
774_HC.png,0.214354205639,286.4,82.236505609,59.594763709,50.599151487,40.273170114,6.251584171,286.41
775_HC.png,0.210651196932,311.40,80.45292046,51.466091442,54.994706312,43.812816465,0.091985318,311.41
776_HC.png,0.235820299103,289.20,95.230710897,72.296074925,49.164199971,42.78228434,6.258447337,289.21
777_HC.png,0.198297023773,300.4,70.543358326,55.947010811,53.030465713,42.286176163,6.236319997,300.4
778_HC.png,0.240907640342,301.3,92.399387321,65.245149009,52.200459412,43.514341378,6.240167066,301.32
779_2HC.png,0.326328931316,288.16,139.911696888,72.835568313,51.390828931,39.981302958,5.893916044,288.17
779_HC.png,0.326113700867,296.76,121.319397225,69.665295421,52.106702996,42.094871555,5.829968952,296.78
780_2HC.png,0.221481482188,299.10,88.176649327,59.695944178,51.596981518,43.43595869,6.06504232,299.11
780_HC.png,0.221580094761,306.87,88.150019377,59.565088314,53.275327226,44.194379135,5.93969099,306.87
781_HC.png,0.260988024922,307.70,91.540116091,75.642960196,52.903580061,44.870727385,0.002229399,307.69
782_HC.png,0.180129749434,268.8,68.630839049,45.949184432,44.585264211,40.937466374,5.946579589,268.8
783_2HC.png,0.307773480049,314.98,128.232888726,97.869515213,57.992552351,41.59701161,0.04297097,314.99
783_3HC.png,0.30768770438,314.32,122.32774092,95.308656157,57.008288288,42.522273136,0.199202585,314.34
783_4HC.png,0.246140782426,320.00,100.902618682,65.742773525,57.806261906,43.558736457,6.171738807,320.02
783_HC.png,0.246028754769,315.22,100.911432761,63.915733468,56.80933877,43.054930724,6.195795474,315.22
784_HC.png,0.24092711598,328.0,85.359091978,61.422588176,58.637311386,45.346053975,0.039271173,328.01
785_2HC.png,0.214344542077,312.81,92.166429467,55.991905744,51.895339878,47.630805483,0.048608615,312.81
785_HC.png,0.214313344753,311.16,92.823692418,54.134587495,52.571476162,46.375995422,6.170893453,311.16
786_HC.png,0.206075611803,299.97,75.14262799,50.76819669,51.875041832,43.425532968,0.030859379,299.98
787_HC.png,0.202475388845,324.6,76.613824999,44.112205928,58.629570198,44.188248511,6.170713223,324.61
788_2HC.png,0.261566968341,312.49,102.050335137,62.765924788,54.52706618,44.700342494,5.957582638,312.5
788_HC.png,0.261566968341,312.49,102.050335137,62.765924788,54.52706618,44.700342494,5.957582638,312.5
789_HC.png,0.299029385866,315.3,116.143230661,70.083755254,56.706556861,43.208995673,0.177081903,315.33
790_HC.png,0.281501202516,327.5,110.890838846,84.014801903,58.106599305,45.772543965,0.042038863,327.5
791_HC.png,0.260203225272,321.3,94.686820528,72.681257164,55.638952402,46.430267114,5.529748106,321.31
792_HC.png,0.210600074969,299.17,72.153736803,59.023572802,52.086129458,42.928239699,5.891623728,299.19
793_2HC.png,0.214439655872,327.12,85.314422475,55.868738768,62.058619143,40.988823531,0.00486746,327.13
793_HC.png,0.191717319764,328.59,81.387217226,52.070711905,61.120813171,42.653533228,0.073894464,328.6
794_HC.png,0.181220620871,308.5,64.77888378,46.547667903,52.677897284,45.385781747,0.064147628,308.5
795_2HC.png,0.224719101124,327.90,91.365671908,66.390226557,57.529209437,46.561762778,6.277211038,327.92
795_HC.png,0.224712256635,327.57,88.60609735,66.14373523,57.395210403,46.592522521,6.277254714,327.57
796_2HC.png,0.227574787357,315.8,90.840409345,58.007264903,55.029969896,45.258857704,5.961883777,315.81
796_HC.png,0.257187164747,335.0,103.563179845,65.517154801,58.568472564,47.793260044,0.38027164,335.0
797_HC.png,0.263801938609,315.7,114.277493539,85.259952517,55.279586345,44.954193465,5.991721234,315.73
798_HC.png,0.206041114846,314.1,81.928682835,58.972148105,54.712976821,45.033983549,6.009644242,314.1
799_HC.png,0.279483795166,346.4,105.470333667,70.484072338,60.586021274,49.401385647,5.925478631,346.43
800_HC.png,0.235731332075,321.83,96.502794632,70.193993129,56.937003063,45.171315099,0.028068519,321.85
801_HC.png,0.296851326438,329.26,120.077389762,67.371818597,57.546495369,47.001150497,0.051526175,329.28
802_HC.png,0.212266698797,330.9,72.71438752,52.036749136,57.810192165,47.253400895,0.117405856,330.9
803_HC.png,0.202742586232,331.7,78.889891756,56.968396024,58.999212479,46.193386737,6.234306914,331.7
804_HC.png,0.281089742978,316.48,113.513264903,84.471705385,55.710697329,44.7306464,0.110705077,316.49
805_HC.png,0.257474978765,330.7,108.17528991,69.21068943,55.661194393,49.518353945,4.839879995,330.71
